osm_id,name,latitude,longitude,city,state,country,address,description,wikidata,tags
5305560022,Muranakeri,16.8156729,75.7199748,Vijayapura,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Muranakeri', 'name:kn': 'ಮುರಾಣಕೇರಿ'}"
5308376428,Sowthadka Mahaganapathi Entrance arch,12.8627723,75.4141787,,Karnataka,India,,,,"{'name': 'Sowthadka Mahaganapathi Entrance arch', 'tourism': 'attraction'}"
5338374874,Statue of U. S. Mallya,13.0108016,74.7931615,Mangaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Statue of U. S. Mallya', 'subject': 'U. Srinivas Mallya', 'subject:wikidata': 'Q7863541'}"
5511749321,Kottalesha Hanuman Temple,16.348219,75.6181862,,Karnataka,India,,,,"{'name': 'Kottalesha Hanuman Temple', 'tourism': 'attraction'}"
5532623821,Bridge,13.3396134,74.7074473,Udupi,Karnataka,India,,,,"{'name': 'Bridge', 'tourism': 'attraction'}"
5684825321,Ambedkar Circle,16.3477509,75.620687,,Karnataka,India,,,,"{'name': 'Ambedkar Circle', 'name:kn': 'ಅಂಬೇಡ್ಕರ್ ವೃತ್ತ', 'tourism': 'attraction'}"
5685289121,Basaveshwar Circle,16.3483225,75.6181884,,Karnataka,India,,,,"{'name': 'Basaveshwar Circle', 'name:kn': 'ಬಸವೇಶ್ವರ ವೃತ್ತ', 'tourism': 'attraction'}"
5692527621,Dr M H Mari Gowda Statue,12.9530509,77.5851199,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Dr M H Mari Gowda Statue', 'name:kn': 'ಡಾ. ಎಂ. ಎಚ್. ಮಾರಿಗೌಡ ಪ್ರತಿಮೆ', 'subject': 'M. H. Marigowda', 'subject:wikidata': 'Q6712641'}"
5725420221,Thomas Inman's Dungeon,12.4248975,76.6899899,,Karnataka,India,,,,"{'historic': 'monument', 'name': ""Thomas Inman's Dungeon""}"
5725420321,Armoury House,12.4203482,76.6886281,,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Armoury House'}"
5727601821,Armoury House,12.4243742,76.6771174,,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Armoury House'}"
5749684679,Glass House,14.4495011,75.8940331,Davanagere,Karnataka,India,,,,"{'addr:city': 'Davanagere', 'name': 'Glass House', 'tourism': 'attraction'}"
5820280254,Bangalore World Trade Center,13.0122926,77.5562115,Bengaluru,Karnataka,India,Dr. Rajkumar Road,,,"{'addr:postcode': '560055', 'addr:street': 'Dr. Rajkumar Road', 'name': 'Bangalore World Trade Center', 'name:hi': 'बैंगलूर वेल्ड ट्रेड सेंटर', 'tourism': 'attraction', 'website': 'https://www.wtcbengaluru.org/'}"
5885157538,Malpe Seawalk,13.3478931,74.6955203,Udupi,Karnataka,India,,,,"{'name': 'Malpe Seawalk', 'tourism': 'attraction'}"
5910167531,Kavi Shaila,13.6017388,75.3186035,,Karnataka,India,,,,"{'name': 'Kavi Shaila', 'name:kn': 'ಕವಿ ಶೈಲ', 'tourism': 'attraction'}"
5910167537,Poornachandra Tejaswi Memorial,13.5988776,75.3154524,,Karnataka,India,,,,"{'name': 'Poornachandra Tejaswi Memorial', 'tourism': 'attraction'}"
5926683951,Bhima's Foot,14.1891192,74.8724799,,Karnataka,India,,,,"{'name': ""Bhima's Foot"", 'tourism': 'attraction'}"
6003068816,Udupi Entrance Arch,13.3248376,74.7397265,Udupi,Karnataka,India,,,,"{'name': 'Udupi Entrance Arch', 'tourism': 'attraction'}"
6087532879,Jade Kote,14.5797728,75.0408375,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Jade Kote', 'name:kn': 'ಜಡೆ ಕೋಟೆ'}"
6100421117,Talarigatta Gate,15.3366293,76.4863008,Hosapete,Karnataka,India,,,,"{'historic': 'gate', 'name': 'Talarigatta Gate', 'name:kn': 'ತಲಾರಿಘಟ್ಟವ ಹೆಬ್ಬಾಗಿಳು', 'ruins': 'yes'}"
6105744786,"Laxmi Venkatesh temple, Ibrahimpur",16.8047229,75.7278637,Vijayapura,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Laxmi Venkatesh temple, Ibrahimpur'}"
6105744788,Sringeri Sharada Peeth( Shankar math),16.8100847,75.7340283,Vijayapura,Karnataka,India,,,,"{'name': 'Sringeri Sharada Peeth( Shankar math)', 'tourism': 'attraction'}"
6118998587,Rosewood Palace / Shivappa Nayaka Palace,13.9279498,75.5832899,Shivamogga,Karnataka,India,,,,"{'name': 'Rosewood Palace / Shivappa Nayaka Palace', 'name:en': 'Rosewood Palace', 'name:hi': 'Shivappa Nayaka Palace', 'name:kn': 'ಶಿವಪ್ಪ ನಾಯಕನ ಅರಮನೆ', 'opening_hours': 'Tu-Su 10:00-17:00', 'tourism': 'museum'}"
6119747208,Sonda fort,14.7378231,74.8128229,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Sonda fort', 'name:kn': 'ಸೋಂದಾ ಕೋಟೆ'}"
6126435787,ಮಹಿಪತಿ ದಾಸರ ವೃಂದಾವನ,16.5988191,75.6384187,,Karnataka,India,,,,"{'name': 'ಮಹಿಪತಿ ದಾಸರ ವೃಂದಾವನ', 'tourism': 'attraction'}"
6160979423,Double-storeyed Mandapa,15.3405593,76.4739086,Hosapete,Karnataka,India,,Ruined Gateway,,"{'description': 'Ruined Gateway', 'historic': 'gate', 'name': 'Double-storeyed Mandapa', 'ruins': 'yes'}"
6161853552,Stone Doors,15.3164607,76.4708958,Hosapete,Karnataka,India,,,,"{'historic': 'ruins', 'name': 'Stone Doors'}"
6261539285,Sule Bazaar,15.3340087,76.4700574,Hosapete,Karnataka,India,,,,"{'name': 'Sule Bazaar', 'tourism': 'attraction'}"
6269297416,Hanging Bridge,12.4368905,75.9248807,,Karnataka,India,,,,"{'name': 'Hanging Bridge', 'tourism': 'attraction'}"
6271193385,Hanumana Pada,15.3307186,76.4806669,Hosapete,Karnataka,India,,Sometimes described as 'Monkey Temple',,"{'name': 'Hanumana Pada', 'name:kn': 'ಹನುಮಾನ ಪಾದ', 'note': ""Sometimes described as 'Monkey Temple'"", 'tourism': 'attraction'}"
6271193386,Anegundi Fort,15.3538608,76.4821316,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'Anegundi Fort', 'name:kn': 'ಆನೆಗುಂಡಿ ಕೋಟೆ', 'tourism': 'viewpoint'}"
6343183017,Erumad darga Sufi shaheed maqam,12.3189854,75.6480561,,Karnataka,India,,,,"{'access': 'permissive', 'historic': 'tomb', 'name': 'Erumad darga Sufi shaheed maqam', 'name:kn': 'ಸೂಫಿ ಶರೀಫ್ ದರ್ಗಾ', 'name:ml': 'എരുമാട് സുഫി ശരീഫ് മഖാമ്', 'tomb': 'yes'}"
6372190285,Old Town Mysore,12.3166096,76.6524446,Mysuru,Karnataka,India,,,,"{'name': 'Old Town Mysore', 'tourism': 'attraction'}"
6403483986,A G Kodgi Residence,13.6141131,74.9413479,,Karnataka,India,,,,"{'historic': 'castle', 'name': 'A G Kodgi Residence'}"
6411719986,Vathinane Sun Set View Point,13.8725172,74.6051256,,Karnataka,India,,,,"{'name': 'Vathinane Sun Set View Point', 'tourism': 'attraction'}"
6411752685,Someshwara. Beach,13.8711284,74.6051363,,Karnataka,India,,,,"{'name': 'Someshwara. Beach', 'tourism': 'attraction'}"
6419051485,Kannada Flag,12.969018,77.5779834,Bengaluru,Karnataka,India,AM Lane,,,"{'addr:postcode': '560053', 'addr:street': 'AM Lane', 'name': 'Kannada Flag', 'tourism': 'attraction'}"
6422184485,Sai Vishram Resort,13.8764634,74.6034603,,Karnataka,India,,,,"{'name': 'Sai Vishram Resort', 'tourism': 'attraction'}"
6844093882,Veersoudha - Congress Well,15.8384444,74.5009982,Belagavi,Karnataka,India,,,,"{'historic': 'memorial', 'name': 'Veersoudha - Congress Well'}"
7041526285,Methar Mahal,16.8229008,75.7223928,Vijayapura,Karnataka,India,,,,"{'name': 'Methar Mahal', 'tourism': 'attraction'}"
7053814891,Great living chola temples,12.2597005,77.1441138,,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Great living chola temples'}"
7076853485,Bird sanctuary,12.2847302,76.6563783,Mysuru,Karnataka,India,,,,"{'alt_name': 'shuka vana', 'name': 'Bird sanctuary', 'tourism': 'attraction', 'wheelchair': 'limited'}"
7106481886,Kambala,13.1924513,75.0408858,,Karnataka,India,,,,"{'name': 'Kambala', 'tourism': 'attraction'}"
7144159385,Sandalwood Oil Factory,12.2806165,76.6383724,Mysuru,Karnataka,India,,,,"{'name': 'Sandalwood Oil Factory', 'tourism': 'museum'}"
7293721311,Rezwan Razack Museum of Indian Paper Money,12.9713364,77.61411,Bengaluru,Karnataka,India,Brunton Road,,,"{'addr:city': 'Bangalore', 'addr:country': 'IN', 'addr:housenumber': '19', 'addr:postcode': '560025', 'addr:street': 'Brunton Road', 'addr:suburb': 'Ashok Nagar', 'charge': '100 INR', 'check_date': '2023-12-31', 'contact:facebook': 'rezwanRazacksMuseumofIndianPaperMoney', 'contact:instagram': 'indianpapermoneymuseum', 'contact:youtube': 'therezwanrazacksmuseumofin8849', 'email': 'contact@indianpapermoneymuseum.com', 'fee': 'yes', 'level': '4', 'museum': 'living_history', 'name': 'Rezwan Razack Museum of Indian Paper Money', 'opening_hours': 'Tu-Su 10:30-18:00', 'operator:type': 'private', 'payment:cash': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'phone': '08025128555', 'tourism': 'museum', 'website': 'https://www.indianpapermoneymuseum.com/', 'wheelchair': 'yes'}"
7301398924,Gudibande Fort,13.6763169,77.7010011,,Karnataka,India,,,,"{'access': 'yes', 'ele': '826', 'historic': 'fort', 'name': 'Gudibande Fort'}"
7301726067,The Water Tough,12.9824012,77.6346696,Bengaluru,Karnataka,India,,,,"{'historic': 'monument', 'name': 'The Water Tough'}"
7400097785,Haft Gumbad,17.3420751,76.8451049,Kalaburagi,Karnataka,India,,,,"{'name': 'Haft Gumbad', 'tourism': 'attraction'}"
7400097786,Ancient Mosque,16.8279436,75.7204467,Vijayapura,Karnataka,India,,,,"{'name': 'Ancient Mosque', 'tourism': 'attraction'}"
7400097787,Gagan Mahal,16.8274186,75.7201047,Vijayapura,Karnataka,India,,,,"{'name': 'Gagan Mahal', 'name:kn': 'ಗಗನ್\u200cಮಹಲ್', 'tourism': 'attraction'}"
7415807785,Malgatti Shivalaya Temple,15.9237,75.68169,,Karnataka,India,,,,"{'name': 'Malgatti Shivalaya Temple', 'tourism': 'attraction'}"
7415807786,Ramalinga Temple Complex,16.0073611,75.878981,,Karnataka,India,,,,"{'name': 'Ramalinga Temple Complex', 'tourism': 'attraction'}"
7415807787,Boyargudi Temple,16.0152385,75.8825892,,Karnataka,India,,,,"{'name': 'Boyargudi Temple', 'tourism': 'attraction'}"
7606656016,Keladi Museum and Historical Research Bureau,14.2240922,75.0151661,,Karnataka,India,,,,"{'name': 'Keladi Museum and Historical Research Bureau', 'tourism': 'museum'}"
8324572521,Bhremer Sana,12.8529251,74.8716201,Mangaluru,Karnataka,India,,,,"{'historic': 'monument', 'inscription': 'Place of worship', 'name': 'Bhremer Sana'}"
8431715018,Cliff Jumping Point,15.3577205,76.4342695,,Karnataka,India,,,,"{'name': 'Cliff Jumping Point', 'tourism': 'attraction'}"
8531451430,Viragallu,13.0203439,77.5695591,Bengaluru,Karnataka,India,,Ancient viragallu with carving showing arrow and tiger indicating site where a man was killed in the encounter.,,"{'description': 'Ancient viragallu with carving showing arrow and tiger indicating site where a man was killed in the encounter.', 'historic': 'memorial', 'material': 'stone', 'memorial': 'stone', 'name': 'Viragallu'}"
9175932904,Vimor Museum of Living Textiles,12.9639524,77.6137479,Bengaluru,Karnataka,India,,,,"{'name': 'Vimor Museum of Living Textiles', 'operator': 'Vimor Handloom Foundation', 'tourism': 'museum', 'website': 'https://vimorfoundation.org/the-living-museum/'}"
9230690432,Frazer Town Plaque,12.9959275,77.6135721,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Frazer Town Plaque'}"
9230690436,Thiruvalluvar Statue,12.9809601,77.6156482,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'bronze', 'memorial': 'statue', 'name': 'Thiruvalluvar Statue', 'start_date': '1991', 'subject': 'Thiruvalluvar', 'subject:wikidata': 'Q2353373'}"
9257555904,The Registry of Sarees,12.95618,77.6368819,Bengaluru,Karnataka,India,,,,"{'name': 'The Registry of Sarees', 'shop': 'clothes', 'tourism': 'museum', 'website': 'https://theregistryofsarees.com/'}"
9387137285,Ridge Point,12.7313231,75.7123953,,Karnataka,India,,Ridge Point,,"{'description': 'Ridge Point', 'name': 'Ridge Point', 'tourism': 'attraction'}"
9387813093,Mookanamane Abbe,12.7846751,75.7204186,,Karnataka,India,,,,"{'name': 'Mookanamane Abbe', 'tourism': 'attraction', 'water': 'waterfall'}"
9477298695,Brahmagiri Edict of Ashoka,14.8138171,76.8063422,,Karnataka,India,,,,"{'historic': 'archaeological_site', 'name': 'Brahmagiri Edict of Ashoka'}"
9536777477,Sandesha Museum of Communication,12.9728315,77.603711,Bengaluru,Karnataka,India,,,,"{'name': 'Sandesha Museum of Communication', 'opening_hours': 'Mo-Sa 10:00-16:00', 'operator': 'Department of Post', 'tourism': 'museum'}"
9679115817,Little stone beach,15.3576333,76.4343701,,Karnataka,India,,,,"{'name': 'Little stone beach', 'tourism': 'attraction'}"
9688218540,Balekundri Statue,12.9840884,77.5972644,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'bust', 'name': 'Balekundri Statue', 'start_date': '2005', 'subject': 'S. G. Balekundri', 'subject:wikidata': 'Q7387476'}"
9779742235,Railway Locomotive,12.9851197,77.5912616,Bengaluru,Karnataka,India,,,,"{'historic': 'locomotive', 'name': 'Railway Locomotive', 'tourism': 'attraction'}"
9786116688,Mahakavi Kuvempu,12.9968751,77.5713008,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'metal', 'memorial': 'statue', 'name': 'Mahakavi Kuvempu'}"
9839297921,Dr B R Ambedkar,12.9795676,77.5920942,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Dr B R Ambedkar', 'subject:wikidata': 'Q231690'}"
9839297922,Mahatma Gandhi,12.9789737,77.5895731,Bengaluru,Karnataka,India,,,,"{'artist:wikidata': 'Q7288610', 'artist_name': 'Ram V. Sutar', 'height': '8.2', 'historic': 'memorial', 'material': 'bronze', 'memorial': 'statue', 'name': 'Mahatma Gandhi', 'name:kn': 'ಮಹಾತ್ಮ ಗಾಂಧಿ', 'start_date': '2014-10-02', 'subject:wikidata': 'Q1001'}"
9860079422,Tomb of Ali Shahi Barid,17.9194464,77.504845,Bidar,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Tomb of Ali Shahi Barid'}"
9893685226,Sri Muneshwaraswamy Temple,12.9783177,77.6979604,Bengaluru,Karnataka,India,,,,"{'access': 'yes', 'historic': 'wayside_shrine', 'name': 'Sri Muneshwaraswamy Temple', 'religion': 'hindu', 'survey:date': '2022-07-16', 'wheelchair': 'limited'}"
9904157592,William Baillie Memorial,12.4123046,76.7149874,,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'war_memorial', 'name': 'William Baillie Memorial'}"
9910066818,Thimmayya Bust,12.9818667,77.5944952,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'bust', 'name': 'Thimmayya Bust', 'subject': 'Marichikkaiah Thimmiah'}"
9930197200,Tank Model,12.9638047,77.6107243,Bengaluru,Karnataka,India,,,,"{'name': 'Tank Model', 'tourism': 'attraction'}"
9984551450,Kempegowda Museum,12.9741606,77.6107368,Bengaluru,Karnataka,India,,,,"{'museum': 'person', 'name': 'Kempegowda Museum', 'tourism': 'museum'}"
10032117268,16th (The Queen's) Lancers,12.9541208,77.604649,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'plaque', 'name': ""16th (The Queen's) Lancers"", 'start_date': '1876'}"
10068523449,Swami Vivekananda,12.9858214,77.6222586,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Swami Vivekananda', 'subject': 'Swami Vivekanada', 'subject:wikidata': 'Q47478'}"
10116078383,Blue Water Falls,14.9491651,74.3646054,,Karnataka,India,,,,"{'name': 'Blue Water Falls', 'operator': 'Kali Reserve Forest', 'tourism': 'attraction'}"
10129602779,Tank,12.987766,77.6222853,Bengaluru,Karnataka,India,,,,"{'name': 'Tank', 'reservation': 'no', 'tourism': 'attraction'}"
10162630425,Nadaprabhu Kempegowda Statue,13.1992131,77.6822729,,Karnataka,India,,"The Statue of Prosperity is the statue of the founder and architect of the city of Bangalore, termed widely as 'Nadaprabhu' Kempe Gowda, constructed at the Kempegowda International Airport, in Devanahalli of Bengaluru.",Q115616969,"{'artwork_subject': 'Nadaprabhu Kempegowda', 'artwork_type': 'statue', 'height': '33', 'historic': 'memorial', 'material': 'bronze', 'memorial': 'statue', 'name': 'Nadaprabhu Kempegowda Statue', 'official_name': 'Statue of Prosperity', 'start_date': '2022', 'subject:wikidata': 'Q6387049', 'tourism': 'artwork', 'wikidata': 'Q115616969', 'wikipedia': 'en:Statue of Prosperity'}"
10228570996,Jawaharlal Nehru,12.9882525,77.5766314,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'bust', 'name': 'Jawaharlal Nehru', 'name:kn': 'ಜವಹರಲಾಲ್ ನೆಹರೂ'}"
10238264062,Indian Music Experience,12.8918025,77.5835797,Bengaluru,Karnataka,India,Brigade Millenium Road,,,"{'addr:city': 'Bangalore', 'addr:country': 'IN', 'addr:postcode': '560078', 'addr:street': 'Brigade Millenium Road', 'addr:suburb': 'JP Nagar', 'check_date': '2023-04-18', 'contact:facebook': 'Indianmusicexperience', 'contact:instagram': 'indianmusicexperience', 'contact:twitter': 'IME_Bangalore', 'contact:youtube': 'https://www.youtube.com/channel/UCCs_VBPbnLHfsYKJbea0eHQ', 'email': 'info@indianmusicexperience.org', 'fee': 'yes', 'museum': 'art', 'name': 'Indian Music Experience', 'opening_hours': 'Tu-Fr 10:00-18:00; Sa-Su 11:00-19:00', 'payment:mastercard': 'yes', 'payment:upi': 'yes', 'payment:visa': 'yes', 'phone': '+91 9686602366', 'source': 'survey', 'tourism': 'museum', 'website': 'https://indianmusicexperience.org/', 'wheelchair': 'yes'}"
10238264063,Manjushree Museum of Packaging and Design,12.8552347,77.6755285,,Karnataka,India,,,,"{'alt_name': 'Manjushree Heritage Packaging Museum', 'name': 'Manjushree Museum of Packaging and Design', 'operator': 'Manjushree Tecnopark', 'phone': '43436200', 'tourism': 'museum'}"
10238264069,NIMHANS Brain Museum,12.9406685,77.5987087,Bengaluru,Karnataka,India,,,,"{'check_date': '2024-09-07', 'email': 'nimhansbrainmuseum@gmail.com', 'museum': 'science', 'name': 'NIMHANS Brain Museum', 'operator': 'NIMHANS', 'operator:type': 'government', 'phone': '080-26563357', 'tourism': 'museum', 'website': 'https://thenimhansbrainbank.in/museum/'}"
10238264070,SL Bhatia Medicine Museum,12.9298525,77.6209523,Bengaluru,Karnataka,India,,,,"{'contact:facebook': 'medicinestory', 'email': 'slbhatiamuseum@gmail.com', 'name': 'SL Bhatia Medicine Museum', 'name:etymology:wikidata': 'Q68225148', 'official_name': 'Major General SL Bhatia Museum for the History of Medicine', 'opening_hours': 'Mo-Fr 09:00-16:30; Su 09:00-13:00', 'operator': ""St. John's Medical College"", 'phone': '9632172577', 'tourism': 'museum', 'website': 'https://sjri.res.in/'}"
10243890350,Twin Rocks,12.781202,77.2322015,,Karnataka,India,,,,"{'alt_name': 'Jodi Bandegalu', 'name': 'Twin Rocks', 'tourism': 'attraction'}"
10243890351,Chakrateertha Pond,12.7783456,77.2343688,,Karnataka,India,,,,"{'name': 'Chakrateertha Pond', 'tourism': 'attraction'}"
10299596109,Hanging Bridge,13.2411931,75.3653408,,Karnataka,India,,,,"{'historic': 'monument', 'name': 'Hanging Bridge'}"
10299596210,Amba Theertha,13.2489334,75.3450635,,Karnataka,India,,,,"{'name': 'Amba Theertha', 'tourism': 'attraction'}"
10302145557,Kakana Kote Safari Centre,12.0137525,76.256641,,Karnataka,India,,,,"{'name': 'Kakana Kote Safari Centre', 'tourism': 'attraction'}"
10731265599,Mangalore Clock Tower,12.8653616,74.8402156,Mangaluru,Karnataka,India,,,,"{'name': 'Mangalore Clock Tower', 'tourism': 'attraction', 'wikimedia_commons': 'File:Clock tower Mangalore 2023.jpg'}"
10753087384,Cable bridge,13.2111656,75.2734613,,Karnataka,India,,,,"{'name': 'Cable bridge', 'tourism': 'attraction'}"
10873245740,Capt. Neikezhakuo Kengurüse,12.9654652,77.6197111,Bengaluru,Karnataka,India,,,,"{'artwork_subject': 'Neikezhakuo Kengurüse', 'historic': 'memorial', 'material': 'metal', 'memorial': 'bust', 'name': 'Capt. Neikezhakuo Kengurüse', 'subject:wikidata': 'Q21903459'}"
11061488475,General Bipin Rawat Circle Memorial,12.9121941,77.6382957,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'inscription': 'Gen. Bipin Rawat Circle\nInaugurated by\nSri. M Satish Reddy', 'material': 'metal', 'memorial': 'bust', 'name': 'General Bipin Rawat Circle Memorial', 'subject:wikidata': 'Q4915447'}"
11201340846,Corporation Bank Heritage Museum,13.3427618,74.7502906,Udupi,Karnataka,India,,,,"{'air_conditioning': 'yes', 'check_date': '2023-09-19', 'fee': 'no', 'internet_access': 'no', 'name': 'Corporation Bank Heritage Museum', 'source': 'survey', 'tourism': 'museum'}"
11214889006,Dr BR Ambedkar,12.9721333,77.6071503,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'metal', 'memorial': 'bust', 'name': 'Dr BR Ambedkar', 'subject': 'Dr. B. R. Ambedkar', 'subject:wikidata': 'Q231690'}"
11281329857,Nadaprabhu Sri Kempegowda,12.9787383,77.5913043,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Nadaprabhu Sri Kempegowda', 'subject': 'Kempegowda', 'subject:wikidata': 'Q6387049'}"
11281329858,Sri Basaveshwara,12.9791383,77.5916987,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Sri Basaveshwara', 'subject': 'Basavanna'}"
11281329863,Jawaharlal Nehru,12.9784614,77.5910229,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Jawaharlal Nehru', 'name:kn': 'ಜವಹರಲಾಲ್ ನೆಹರೂ', 'subject': 'Jawaharlal Nehru', 'subject:wikidata': 'Q1047'}"
11295254832,NIMHANS Heritage Museum,12.9399469,77.5951106,Bengaluru,Karnataka,India,,,,"{'check_date': '2024-09-07', 'museum': 'local_history', 'name': 'NIMHANS Heritage Museum', 'opening_hours': 'Mo-Fr 09:00-16:30', 'operator:type': 'government', 'tourism': 'museum'}"
11471929579,Wood Museum and Interpretation Centre,13.0133099,77.5707878,Bengaluru,Karnataka,India,,,,"{'check_date': '2023-12-31', 'fee': 'no', 'level': '1', 'museum': 'science', 'name': 'Wood Museum and Interpretation Centre', 'operator': 'IWST', 'operator:type': 'public', 'tourism': 'museum', 'website': 'https://iwst.icfre.gov.in/museum.htm'}"
11471931588,Agricultural Science Museum,13.0736184,77.5916301,Bengaluru,Karnataka,India,,,,"{'check_date': '2023-12-31', 'museum': 'science', 'name': 'Agricultural Science Museum', 'operator': 'UAS', 'operator:type': 'public', 'tourism': 'museum', 'website': 'https://www.uasbangalore.edu.in/index.php/agricultural-museum'}"
11508687652,Netaji Subhash Chandra Bose,12.9803041,77.589034,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'metal', 'memorial': 'statue', 'name': 'Netaji Subhash Chandra Bose', 'subject': 'Subhas Chandra Bose', 'subject:wikidata': 'Q2153'}"
11553723791,Shabari Cave,15.3574458,76.4766723,,Karnataka,India,,,,"{'name': 'Shabari Cave', 'natural': 'cave_entrance', 'tourism': 'attraction'}"
11566356796,Field Marshal Sam Manekshaw,12.9774878,77.6073907,Bengaluru,Karnataka,India,,,,"{'height': '6', 'historic': 'memorial', 'material': 'iron', 'memorial': 'statue', 'name': 'Field Marshal Sam Manekshaw', 'subject': 'Field Marshal Sam Manekshaw', 'subject:wikidata': 'Q558194'}"
11570069963,Mahatma Gandhi Statue,16.0953022,75.306253,Salapur,Karnataka,IN,,"To commemorate Mahatma Gandhi. Local community gathers here on various social occasions, especially on Independence Day and Republic Day. This area is known as Gandhi Circle and used for reference to Salapur Bus Stop.",,"{'addr:city': 'Salapur', 'addr:country': 'IN', 'addr:district': 'Belagavi', 'addr:place': 'Mahatma Gandhi Circle', 'addr:postcode': '591123', 'addr:state': 'Karnataka', 'description': 'To commemorate Mahatma Gandhi. Local community gathers here on various social occasions, especially on Independence Day and Republic Day. This area is known as Gandhi Circle and used for reference to Salapur Bus Stop.', 'historic': 'memorial', 'material': 'stone', 'memorial': 'bust', 'name': 'Mahatma Gandhi Statue'}"
11575804879,Prehistoric Cave Paintings,15.3584461,76.4751756,,Karnataka,India,,,,"{'name': 'Prehistoric Cave Paintings', 'natural': 'cave_entrance', 'tourism': 'attraction'}"
11609984369,Chariot,14.54355,74.3176163,,Karnataka,India,,,,"{'name': 'Chariot', 'tourism': 'attraction'}"
11648718431,Nadaprabhu Kempegowda Statue,13.0436723,77.5915405,Bengaluru,Karnataka,India,,,,"{'artist': 'Srinivas', 'height': '5', 'historic': 'memorial', 'material': 'bronze', 'memorial': 'statue', 'name': 'Nadaprabhu Kempegowda Statue', 'source': 'https://www.deccanherald.com/india/karnataka/bengaluru/kempegowda-statue-unveiled-near-hebbal-1927275', 'start_date': '2018', 'subject': 'Nadaprabhu Kempegowda', 'subject:wikidata': 'Q6387049'}"
11655341948,Raman Museum,13.0128369,77.5807741,Bengaluru,Karnataka,India,,,,"{'name': 'Raman Museum', 'tourism': 'museum'}"
11659633762,Sir Mokshagundam Visvesvaraya,12.9939515,77.5932056,Bengaluru,Karnataka,India,,,,"{'historic': 'memorial', 'material': 'metal', 'memorial': 'bust', 'name': 'Sir Mokshagundam Visvesvaraya', 'subject:wikidata': 'Q741700'}"
11680849403,PARSEC - Param Science Experience Centre,12.9274278,77.5792211,Bengaluru,Karnataka,India,32nd Cross Road,,,"{'addr:city': 'Ben', 'addr:country': 'IN', 'addr:hamlet': 'Jayanagar 7th Block', 'addr:housenumber': '27', 'addr:postcode': '560082', 'addr:street': '32nd Cross Road', 'addr:suburb': 'Jayanagar', 'contact:instagram': 'paraminnovation', 'fee': 'yes', 'mobile': '9980625752', 'name': 'PARSEC - Param Science Experience Centre', 'opening_hours': 'Tu-Fr 10:00-18:00, Sa-Su 11:00-19:00', 'operator:type': 'private', 'phone': '7338580197', 'start_date': '2024-01-19', 'tourism': 'museum', 'website': 'https://paraminnovation.org/'}"
11704288319,The Largest Tyre of India,12.3132167,76.6518592,Mysuru,Karnataka,India,,,,"{'name': 'The Largest Tyre of India', 'tourism': 'attraction'}"
11704288325,Maharani Saloon,12.3159537,76.6435259,Mysuru,Karnataka,India,,,,"{'name': 'Maharani Saloon', 'tourism': 'attraction'}"
11708776949,V. V. Puram Food Street,12.9513441,77.5774197,Bengaluru,Karnataka,India,,,,"{'name': 'V. V. Puram Food Street', 'tourism': 'attraction'}"
11774110691,"Geological Museum of Minerals, Rocks and Fossils",12.9100722,77.5673297,Bengaluru,Karnataka,India,,,,"{'check_date': '2024-03-31', 'museum': 'science', 'name': 'Geological Museum of Minerals, Rocks and Fossils', 'operator:type': 'government', 'tourism': 'museum'}"
